Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users,Observation,Possible_Root_Cause,Recommended_Action
2026-01-03 02:15:00,Cell_01,-79.98,18.45,53.26,79.96,0.0,47,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 02:25:00,Cell_04,-101.94,6.59,39.94,30.21,0.5,29,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-03 02:40:00,Cell_02,-86.03,14.39,42.05,47.5,0.25,34,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 02:50:00,Cell_04,-103.98,6.46,40.95,43.83,0.0,34,Low SINR,High interference,Review neighboring cell configuration
2026-01-03 03:05:00,Cell_01,-76.02,17.87,42.27,79.23,0.28,45,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 03:10:00,Cell_04,-105.79,6.95,37.78,37.94,0.29,21,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-03 03:10:00,Cell_05,-84.45,18.08,50.2,70.35,0.0,38,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 03:10:00,Cell_03,-93.06,11.36,34.43,49.22,0.0,35,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 03:15:00,Cell_04,-102.02,6.74,32.81,35.54,0.18,28,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-03 03:25:00,Cell_04,-102.72,8.57,37.52,34.3,0.09,34,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-03 03:35:00,Cell_04,-104.87,6.47,33.77,26.16,0.34,26,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-03 03:35:00,Cell_05,-81.51,14.01,44.73,68.78,0.05,42,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 03:40:00,Cell_02,-87.87,12.83,38.82,39.9,0.0,28,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-03 03:45:00,Cell_04,-107.43,7.7,46.56,36.34,0.31,32,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-03 03:55:00,Cell_01,-79.48,19.21,42.72,86.56,0.02,42,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 04:10:00,Cell_01,-79.9,18.76,44.34,81.25,0.21,42,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 04:35:00,Cell_04,-104.81,8.52,32.17,44.15,0.0,40,Low SINR,High interference,Review neighboring cell configuration
2026-01-03 04:45:00,Cell_04,-101.66,9.0,34.95,38.97,0.0,28,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-03 04:50:00,Cell_04,-100.94,8.98,39.85,34.39,0.0,30,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-03 05:15:00,Cell_02,-84.2,15.43,43.99,51.14,0.12,36,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-03 05:30:00,Cell_04,-100.55,9.68,39.4,42.61,0.14,30,Low SINR,High interference,Review neighboring cell configuration
2026-01-03 06:00:00,Cell_04,-98.17,8.15,32.22,40.89,0.0,33,Low SINR,High interference,Review neighboring cell configuration
2026-01-03 07:05:00,Cell_01,-99.56,16.41,99.41,69.36,4.72,78,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-03 08:15:00,Cell_02,-107.5,10.16,114.24,73.34,6.55,88,"Low RSRP, High Latency, High Packet Loss","Poor radio coverage, Core network congestion, Backhaul issues","Optimize antenna tilt, Check UPF utilization, Inspect transport network"
2026-01-03 09:35:00,Cell_01,-104.93,10.6,137.11,101.83,6.47,120,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-03 10:00:00,Cell_01,-97.42,15.53,141.88,111.86,5.84,119,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-03 11:25:00,Cell_01,-94.86,8.79,139.61,130.04,4.74,105,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-03 11:40:00,Cell_01,-100.09,14.25,150.26,101.56,2.87,98,High Latency,Core network congestion,Check UPF utilization
2026-01-03 12:50:00,Cell_05,-102.37,10.48,122.73,105.98,5.07,87,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-03 15:35:00,Cell_02,-98.33,9.81,106.1,99.34,4.6,81,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-03 16:25:00,Cell_01,-104.26,12.82,166.86,128.9,5.2,112,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-03 16:25:00,Cell_05,-100.21,11.52,107.13,74.65,6.45,92,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-03 16:30:00,Cell_03,-116.35,4.47,128.1,53.99,7.37,94,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-03 17:35:00,Cell_03,-114.61,7.6,152.06,100.48,6.71,109,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-03 17:55:00,Cell_04,-116.62,0.61,155.25,58.5,3.67,95,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-03 18:20:00,Cell_02,-106.15,14.32,124.35,134.19,4.51,132,"Low RSRP, High Latency, High Packet Loss","Poor radio coverage, Core network congestion, Backhaul issues","Optimize antenna tilt, Check UPF utilization, Inspect transport network"
2026-01-03 19:00:00,Cell_02,-105.74,10.48,182.24,110.45,5.69,132,"Low RSRP, High Latency, High Packet Loss","Poor radio coverage, Core network congestion, Backhaul issues","Optimize antenna tilt, Check UPF utilization, Inspect transport network"
2026-01-03 19:05:00,Cell_03,-116.79,0.79,165.5,71.25,5.29,118,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-03 19:40:00,Cell_04,-108.77,2.97,79.47,82.54,1.14,97,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-03 19:40:00,Cell_05,-113.37,10.46,180.09,130.46,6.28,142,"Low RSRP, High Latency, High Packet Loss","Poor radio coverage, Core network congestion, Backhaul issues","Optimize antenna tilt, Check UPF utilization, Inspect transport network"
2026-01-03 20:10:00,Cell_01,-80.73,16.82,105.6,245.17,1.58,145,High Latency,Core network congestion,Check UPF utilization
2026-01-03 23:00:00,Cell_04,-108.67,4.88,52.06,57.29,0.0,54,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-04 00:05:00,Cell_04,-104.96,6.75,40.46,40.93,0.05,28,Low SINR,High interference,Review neighboring cell configuration
2026-01-04 00:05:00,Cell_02,-90.06,16.74,40.0,76.51,0.01,37,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 00:15:00,Cell_04,-100.65,8.64,28.9,10.65,0.42,14,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 00:20:00,Cell_04,-100.96,10.87,37.54,36.63,0.54,28,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-04 00:25:00,Cell_01,-81.48,19.66,46.5,85.82,0.21,41,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 00:30:00,Cell_04,-98.39,7.25,42.38,26.29,0.0,34,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 00:35:00,Cell_04,-108.18,6.26,43.16,46.97,0.29,36,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-04 00:35:00,Cell_05,-104.94,10.84,120.37,39.51,7.17,48,"High Latency, High Packet Loss, Low Throughput","Core network congestion, Backhaul issues, Heavy traffic load","Check UPF utilization, Inspect transport network, Enable load balancing"
2026-01-04 00:40:00,Cell_04,-100.06,9.22,36.9,36.44,0.0,32,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 00:40:00,Cell_03,-90.91,13.66,40.28,36.99,0.1,33,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-04 00:45:00,Cell_01,-79.34,21.68,50.73,84.44,0.0,50,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 00:50:00,Cell_04,-101.36,8.04,38.22,31.11,0.0,33,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 00:55:00,Cell_01,-83.32,22.09,33.91,75.86,0.17,33,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 01:10:00,Cell_04,-100.28,8.64,39.29,33.59,0.54,26,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 01:20:00,Cell_04,-99.64,5.05,37.76,32.34,0.21,33,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 01:25:00,Cell_04,-105.01,5.76,36.62,40.25,0.44,36,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-04 01:25:00,Cell_03,-92.77,11.55,43.06,42.47,0.0,33,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 01:40:00,Cell_04,-105.92,9.81,38.67,31.25,0.23,32,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-04 02:00:00,Cell_03,-96.92,13.47,38.93,39.47,0.0,36,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-04 02:10:00,Cell_02,-92.68,18.1,37.22,40.34,0.05,27,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 02:10:00,Cell_03,-104.19,7.59,83.37,41.41,5.15,41,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-04 02:15:00,Cell_01,-81.85,22.7,39.03,77.38,0.32,36,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 02:20:00,Cell_03,-95.46,13.65,35.97,51.16,0.09,34,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 02:25:00,Cell_04,-104.89,7.99,38.71,41.88,0.16,31,Low SINR,High interference,Review neighboring cell configuration
2026-01-04 02:30:00,Cell_04,-95.7,9.11,35.47,29.24,0.38,24,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 02:35:00,Cell_05,-85.34,17.56,51.18,53.13,0.02,39,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 02:40:00,Cell_04,-99.53,7.99,39.35,32.45,0.47,26,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 02:55:00,Cell_04,-97.11,10.29,47.74,35.08,0.0,23,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-04 03:00:00,Cell_04,-98.63,5.44,37.29,40.65,0.25,27,Low SINR,High interference,Review neighboring cell configuration
2026-01-04 03:10:00,Cell_04,-103.4,5.84,44.86,8.54,0.0,29,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 03:20:00,Cell_02,-84.89,15.02,26.95,39.65,0.51,27,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-04 03:25:00,Cell_02,-86.6,17.31,36.19,62.5,0.2,39,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 03:40:00,Cell_01,-81.77,20.39,49.87,77.07,0.0,45,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 03:50:00,Cell_04,-102.16,6.32,45.73,36.59,0.1,27,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 04:05:00,Cell_04,-102.93,7.14,45.0,29.76,0.62,25,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 04:20:00,Cell_04,-98.03,8.37,38.85,37.2,0.04,33,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 04:40:00,Cell_04,-99.31,11.32,38.75,55.29,0.03,30,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-04 04:45:00,Cell_04,-101.31,6.65,41.63,27.78,0.0,30,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 05:00:00,Cell_04,-104.36,10.41,36.09,35.27,0.19,25,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-04 05:05:00,Cell_02,-100.91,10.9,105.88,52.68,5.23,56,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-04 05:55:00,Cell_04,-106.31,6.87,45.94,45.24,0.05,40,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-04 06:10:00,Cell_04,-104.72,9.85,34.0,22.16,0.19,33,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-04 06:35:00,Cell_04,-97.96,5.78,42.87,40.0,0.63,36,Low SINR,High interference,Review neighboring cell configuration
2026-01-04 06:55:00,Cell_03,-111.36,3.53,101.82,43.85,5.6,66,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-04 07:00:00,Cell_03,-110.72,8.65,114.51,62.45,5.9,70,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-04 07:30:00,Cell_03,-102.0,5.37,132.87,80.16,3.38,77,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-04 08:00:00,Cell_04,-113.09,2.29,128.43,58.85,6.91,70,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-04 08:25:00,Cell_04,-109.04,3.79,66.66,59.36,0.29,64,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
